ID Pengaduan,Issue Sosial,Provinsi,Kabupaten/Kota,Kecamatan,lat,lng,Tanggal Pengaduan,Severity Level,Status,Durasi Penyelesaian (Jam),Aksi Kriminal,Kriminal Teratasi,Pria,Wanita,Total
26625,Jalan Rusak,JAWA TIMUR,PAMEKASAN,WARU,-6.949501,113.543089,08/01/2025 14:50:13,4 - Rendah (>24 Jam),Selesai,17.04,28,22,149,221,370
12953,Pencemaran Lingkungan,JAWA TIMUR,GRESIK,PANCENG,-6.95628,112.504,08/12/2025 23:57:13,4 - Rendah (>24 Jam),Selesai,12.03,13,12,375,162,537
20264,Sampah,JAWA TIMUR,BANGKALAN,AROSBAYA,-6.97042,112.846308,08/12/2025 02:17:13,4 - Rendah (>24 Jam),Selesai,13.7,10,10,223,260,483
1767,Jalan Rusak,JAWA TIMUR,BANGKALAN,AROSBAYA,-6.970425,112.846308,08/16/2025 03:04:13,3 - Sedang (2-12 Jam),Selesai,3.72,36,25,299,112,411
22101,Sampah,JAWA TIMUR,BANGKALAN,AROSBAYA,-6.970433,112.846297,08/08/2025 13:37:13,3 - Sedang (2-12 Jam),Selesai,3.1,15,1,256,226,482
22288,Gangguan Keamanan,JAWA TIMUR,BANGKALAN,AROSBAYA,-6.970433,112.846301,08/05/2025 15:36:13,2  - Tinggi (1-2 Jam),Selesai,0.43,18,11,23,286,309
7051,Gangguan Keamanan,JAWA TIMUR,GRESIK,SIDAYU,-6.984873,112.574058,08/18/2025 12:56:13,1 - Kritis (<30 Menit),Selesai,0.4,10,3,131,245,376
10736,Bantuan Kesehatan,JAWA TIMUR,GRESIK,SIDAYU,-6.99254,112.564,08/11/2025 01:20:13,2  - Tinggi (1-2 Jam),Selesai,0.72,11,4,164,407,571
18247,Bantuan Kesehatan,JAWA TIMUR,LAMONGAN,KARANG GENENG,-6.99318,112.371254,08/17/2025 11:34:13,2  - Tinggi (1-2 Jam),Selesai,1.24,8,8,432,457,889
11631,Gangguan Keamanan,JAWA TIMUR,GRESIK,SIDAYU,-6.99552,112.5644374,08/13/2025 22:19:13,1 - Kritis (<30 Menit),Dalam Proses,0.95,14,11,222,455,677
19054,Sampah,JAWA TIMUR,GRESIK,SIDAYU,-6.995522441,112.5644374,08/21/2025 09:40:13,3 - Sedang (2-12 Jam),Selesai,8.61,18,0,218,215,433
7429,Bantuan Kesehatan,JAWA TIMUR,LAMONGAN,KARANG GENENG,-6.997524,112.36825,08/05/2025 05:16:13,2  - Tinggi (1-2 Jam),Selesai,1.93,39,18,486,385,871
23845,Sampah,JAWA TIMUR,TUBAN,PLUMPANG,-6.99936,112.110114,08/09/2025 15:12:13,4 - Rendah (>24 Jam),Selesai,19.82,18,1,300,353,653
13663,Banjir,JAWA TIMUR,SUMENEP,KOTASUMENEP,-7.00263,113.8606341,08/08/2025 21:19:13,2  - Tinggi (1-2 Jam),Selesai,1.37,8,1,480,380,860
3553,Banjir,JAWA TIMUR,SUMENEP,KOTASUMENEP,-7.002675,113.861624,08/20/2025 03:03:13,1 - Kritis (<30 Menit),Selesai,0.3,47,11,64,154,218
3567,Bantuan Kesehatan,JAWA TIMUR,GRESIK,BUNGAH,-7.002861,112.63075,08/14/2025 14:36:13,3 - Sedang (2-12 Jam),Selesai,9.23,1,0,418,289,707
3568,Bantuan Kesehatan,JAWA TIMUR,SUMENEP,KOTASUMENEP,-7.00385,113.86473,08/01/2025 19:43:13,2  - Tinggi (1-2 Jam),Selesai,0.49,42,28,482,59,541
3570,Sampah,JAWA TIMUR,BANGKALAN,BANGKALAN,-7.004232,112.770978,08/06/2025 21:29:13,4 - Rendah (>24 Jam),Selesai,14.78,42,27,87,343,430
3574,Bantuan Kesehatan,JAWA TIMUR,SUMENEP,KOTASUMENEP,-7.004990657,113.8599227,08/16/2025 13:49:13,3 - Sedang (2-12 Jam),Selesai,11.97,6,0,49,15,64
3604,Sampah,JAWA TIMUR,SUMENEP,KOTASUMENEP,-7.006298082,113.8584644,08/03/2025 14:12:13,4 - Rendah (>24 Jam),Selesai,19.01,33,0,375,87,462
7497,Gangguan Keamanan,JAWA TIMUR,SUMENEP,KOTASUMENEP,-7.0063,113.8584644,08/20/2025 05:51:13,1 - Kritis (<30 Menit),Selesai,0.41,42,37,243,330,573
9552,Sampah,JAWA TIMUR,SUMENEP,KOTASUMENEP,-7.006912,113.862148,08/13/2025 03:31:13,4 - Rendah (>24 Jam),Dalam Proses,68.4,36,11,188,241,429
26577,Bantuan Kesehatan,JAWA TIMUR,SUMENEP,KOTASUMENEP,-7.00949,113.8577127,08/02/2025 05:42:13,2  - Tinggi (1-2 Jam),Selesai,0.34,8,7,395,394,789
12892,Sampah,JAWA TIMUR,SUMENEP,KOTASUMENEP,-7.009493676,113.8577127,08/20/2025 08:51:13,3 - Sedang (2-12 Jam),Selesai,5.38,10,1,123,290,413
7511,Gangguan Keamanan,JAWA TIMUR,SUMENEP,KOTASUMENEP,-7.009557,113.858299,08/21/2025 10:20:13,2  - Tinggi (1-2 Jam),Selesai,1.38,24,13,188,234,422
7515,Sampah,JAWA TIMUR,SUMENEP,KOTASUMENEP,-7.009737,113.856427,08/18/2025 13:33:13,3 - Sedang (2-12 Jam),Selesai,6.18,43,40,397,172,569
7517,Sampah,JAWA TIMUR,BANGKALAN,BANGKALAN,-7.011782,112.771821,08/07/2025 17:29:13,3 - Sedang (2-12 Jam),Selesai,1.51,15,11,197,376,573
21603,Banjir,JAWA TIMUR,LAMONGAN,MADURAN,-7.014675,112.273429,08/15/2025 17:04:13,1 - Kritis (<30 Menit),Selesai,0.3,9,3,186,207,393
15276,Pencemaran Lingkungan,JAWA TIMUR,GRESIK,BUNGAH,-7.015846707,112.569927,08/21/2025 06:13:13,4 - Rendah (>24 Jam),Selesai,12.71,32,4,222,75,297
1361,Jalan Rusak,JAWA TIMUR,GRESIK,BUNGAH,-7.01585,112.569927,08/10/2025 09:01:13,4 - Rendah (>24 Jam),Ditugaskan,45.38,45,42,272,104,376
31602,Sampah,JAWA TIMUR,SUMENEP,KOTASUMENEP,-7.016459,113.859407,08/07/2025 14:29:13,4 - Rendah (>24 Jam),Selesai,5.09,44,0,19,345,364
18279,Bantuan Kesehatan,JAWA TIMUR,BANGKALAN,BANGKALAN,-7.02237,112.751589,08/18/2025 01:40:13,3 - Sedang (2-12 Jam),Selesai,6.07,32,2,36,488,524
16274,Gangguan Keamanan,JAWA TIMUR,LAMONGAN,KARANG GENENG,-7.023079,112.352497,08/12/2025 07:02:13,2  - Tinggi (1-2 Jam),Selesai,1.22,43,11,205,319,524
8728,Bantuan Kesehatan,JAWA TIMUR,SUMENEP,GANDING,-7.02317833,113.692017,08/09/2025 15:46:13,3 - Sedang (2-12 Jam),Selesai,7.11,48,29,52,284,336
10165,Banjir,JAWA TIMUR,SUMENEP,LENTENG,-7.02409,113.8033975,08/18/2025 12:47:13,1 - Kritis (<30 Menit),Selesai,0.35,17,12,399,360,759
20857,Kebakaran,JAWA TIMUR,LAMONGAN,KARANGBINANGUN,-7.02432,112.48133,08/15/2025 04:27:13,1 - Kritis (<30 Menit),Selesai,0.32,25,2,390,222,612
32576,Jalan Rusak,JAWA TIMUR,SUMENEP,LENTENG,-7.024731,113.799637,08/16/2025 09:39:13,3 - Sedang (2-12 Jam),Selesai,9.68,20,13,441,411,852
28002,Banjir,JAWA TIMUR,BANGKALAN,BANGKALAN,-7.025282,112.751982,08/16/2025 23:29:13,2  - Tinggi (1-2 Jam),Selesai,1.03,33,13,210,25,235
31122,Jalan Rusak,JAWA TIMUR,BANGKALAN,BANGKALAN,-7.02589,112.751674,08/12/2025 05:26:13,4 - Rendah (>24 Jam),Selesai,8.09,12,1,68,304,372
19617,Jalan Rusak,JAWA TIMUR,BANGKALAN,BANGKALAN,-7.025892,112.751674,08/05/2025 18:59:13,4 - Rendah (>24 Jam),Selesai,16.08,23,18,311,204,515
23792,Sampah,JAWA TIMUR,BANGKALAN,BANGKALAN,-7.0267,112.753048,08/15/2025 04:56:13,3 - Sedang (2-12 Jam),Selesai,9.54,8,2,45,65,110
26325,Kebakaran,JAWA TIMUR,BANGKALAN,BANGKALAN,-7.026936,112.754051,08/10/2025 04:17:13,1 - Kritis (<30 Menit),Selesai,0.33,19,18,260,415,675
13005,Sampah,JAWA TIMUR,SUMENEP,BATUAN,-7.0284175,113.8534484,08/18/2025 23:47:13,3 - Sedang (2-12 Jam),Selesai,8.78,37,7,375,183,558
8536,Bantuan Kesehatan,JAWA TIMUR,TUBAN,PLUMPANG,-7.029017,112.096217,08/20/2025 04:56:13,3 - Sedang (2-12 Jam),Selesai,0.86,46,10,405,283,688
15416,Bantuan Kesehatan,JAWA TIMUR,BANGKALAN,BANGKALAN,-7.029496,112.748813,08/11/2025 05:05:13,3 - Sedang (2-12 Jam),Selesai,2.42,43,36,154,27,181
1770,Banjir,JAWA TIMUR,BANGKALAN,BANGKALAN,-7.030588,112.746525,08/05/2025 18:53:13,1 - Kritis (<30 Menit),Selesai,0.18,17,7,470,150,620
15670,Sampah,JAWA TIMUR,BANGKALAN,BANGKALAN,-7.030854074,112.7456011,08/13/2025 14:02:13,3 - Sedang (2-12 Jam),Selesai,8.52,6,6,249,210,459
21499,Bantuan Kesehatan,JAWA TIMUR,BANGKALAN,BANGKALAN,-7.031557,112.745948,08/18/2025 16:08:13,3 - Sedang (2-12 Jam),Selesai,5.4,18,9,380,112,492
13713,Kebakaran,JAWA TIMUR,BANGKALAN,BANGKALAN,-7.03156,112.745948,08/10/2025 05:33:13,1 - Kritis (<30 Menit),Dalam Proses,1.53,22,10,313,272,585
12643,Pencemaran Lingkungan,JAWA TIMUR,BANGKALAN,BANGKALAN,-7.03283,112.7455401,08/20/2025 16:55:13,3 - Sedang (2-12 Jam),Selesai,8.85,49,6,322,201,523
15745,Bantuan Kesehatan,JAWA TIMUR,TUBAN,PLUMPANG,-7.03437,112.066358,08/08/2025 23:52:13,3 - Sedang (2-12 Jam),Selesai,9.64,30,30,59,300,359
21788,Gangguan Keamanan,JAWA TIMUR,TUBAN,PLUMPANG,-7.03471,112.0654568,08/08/2025 01:24:13,2  - Tinggi (1-2 Jam),Selesai,5.58,25,8,36,27,63
24825,Bantuan Kesehatan,JAWA TIMUR,GRESIK,BUNGAH,-7.035704,112.528126,08/09/2025 13:56:13,3 - Sedang (2-12 Jam),Ditugaskan,13.68,39,1,396,310,706
27923,Kebakaran,JAWA TIMUR,PAMEKASAN,PEGANTENAN,-7.036071943,113.4980392,08/09/2025 17:46:13,1 - Kritis (<30 Menit),Selesai,0.4,36,27,483,372,855
13199,Gangguan Keamanan,JAWA TIMUR,BANGKALAN,BANGKALAN,-7.03654,112.737772,08/19/2025 15:27:13,2  - Tinggi (1-2 Jam),Selesai,0.39,16,4,61,289,350
23316,Banjir,JAWA TIMUR,SUMENEP,BATUAN,-7.036554,113.849328,08/11/2025 04:03:13,2  - Tinggi (1-2 Jam),Selesai,0.8,49,2,98,298,396
10811,Bantuan Kesehatan,JAWA TIMUR,BANGKALAN,GEGER,-7.038202,112.913525,08/13/2025 11:01:13,2  - Tinggi (1-2 Jam),Selesai,1.1,2,1,430,25,455
20199,Gangguan Keamanan,JAWA TIMUR,SAMPANG,KEDUNGDUNG,-7.0402326,113.2394452,08/09/2025 00:42:13,1 - Kritis (<30 Menit),Selesai,0.46,7,5,494,176,670
25600,Gangguan Keamanan,JAWA TIMUR,SUMENEP,LENTENG,-7.041825,113.775183,08/10/2025 06:59:13,2  - Tinggi (1-2 Jam),Selesai,3.82,27,5,80,40,120
25609,Banjir,JAWA TIMUR,SUMENEP,BATUAN,-7.043708,113.845525,08/17/2025 01:50:13,1 - Kritis (<30 Menit),Selesai,0.42,32,24,334,55,389
24049,Gangguan Keamanan,JAWA TIMUR,BANGKALAN,BANGKALAN,-7.0454926,112.7289048,08/20/2025 11:46:13,1 - Kritis (<30 Menit),Selesai,0.37,3,2,43,53,96
1768,Sampah,JAWA TIMUR,BANGKALAN,BANGKALAN,-7.0483633,112.7315746,08/10/2025 14:46:13,4 - Rendah (>24 Jam),Selesai,16.17,46,43,307,90,397
15376,Sampah,JAWA TIMUR,BANGKALAN,BANGKALAN,-7.0507136,112.732864,08/05/2025 07:01:13,3 - Sedang (2-12 Jam),Selesai,7.37,27,5,133,0,133
14986,Banjir,JAWA TIMUR,GRESIK,BUNGAH,-7.05286,112.576,08/14/2025 08:22:13,1 - Kritis (<30 Menit),Selesai,0.37,3,2,278,104,382
1769,Sampah,JAWA TIMUR,GRESIK,BUNGAH,-7.053733,112.574383,08/14/2025 12:47:13,4 - Rendah (>24 Jam),Selesai,15.51,32,30,78,274,352
18321,Bantuan Kesehatan,JAWA TIMUR,BANGKALAN,BURNEH,-7.056052,112.789705,08/05/2025 01:53:13,2  - Tinggi (1-2 Jam),Selesai,1.1,9,8,461,130,591
28993,Bantuan Kesehatan,JAWA TIMUR,GRESIK,BUNGAH,-7.05636,112.576,08/16/2025 10:04:13,3 - Sedang (2-12 Jam),Selesai,8.82,9,4,251,443,694
893,Gangguan Keamanan,JAWA TIMUR,TUBAN,RENGEL,-7.06236,112.004,08/18/2025 09:34:13,1 - Kritis (<30 Menit),Selesai,0.48,29,29,39,365,404
11923,Gangguan Keamanan,JAWA TIMUR,LAMONGAN,SEKARAN,-7.062872,112.2769834,08/12/2025 14:13:13,2  - Tinggi (1-2 Jam),Selesai,1.11,40,26,216,460,676
9091,Gangguan Keamanan,JAWA TIMUR,GRESIK,MANYAR,-7.06367,112.574995,08/17/2025 08:02:13,2  - Tinggi (1-2 Jam),Selesai,1.48,13,4,285,54,339
18424,Pencemaran Lingkungan,JAWA TIMUR,SUMENEP,GANDING,-7.065588,113.70378,08/09/2025 21:20:13,3 - Sedang (2-12 Jam),Selesai,3.3,11,2,420,354,774
9822,Gangguan Keamanan,JAWA TIMUR,TUBAN,RENGEL,-7.0656158,111.9949187,08/05/2025 16:38:13,2  - Tinggi (1-2 Jam),Selesai,5.42,14,12,123,31,154
3988,Pencemaran Lingkungan,JAWA TIMUR,GRESIK,MANYAR,-7.06704,112.575,08/08/2025 17:29:13,3 - Sedang (2-12 Jam),Selesai,15.6,39,6,244,93,337
13865,Banjir,JAWA TIMUR,GRESIK,MANYAR,-7.06859,112.575,08/18/2025 07:01:13,1 - Kritis (<30 Menit),Selesai,0.13,23,6,394,425,819
105,Gangguan Keamanan,JAWA TIMUR,GRESIK,MANYAR,-7.070294087,112.5743683,08/07/2025 18:52:13,1 - Kritis (<30 Menit),Selesai,0.39,46,3,325,318,643
17224,Jalan Rusak,JAWA TIMUR,TUBAN,RENGEL,-7.073104345,111.9743943,08/06/2025 21:49:13,3 - Sedang (2-12 Jam),Ditugaskan,13.31,15,2,242,44,286
19408,Pencemaran Lingkungan,JAWA TIMUR,PAMEKASAN,KADUR,-7.076193,113.54694,08/16/2025 06:17:13,3 - Sedang (2-12 Jam),Selesai,8.37,0,0,65,493,558
19181,Banjir,JAWA TIMUR,LAMONGAN,SUKODADI,-7.09225,112.331,08/15/2025 04:24:13,1 - Kritis (<30 Menit),Selesai,0.17,8,5,252,303,555
12214,Banjir,JAWA TIMUR,LAMONGAN,SUKODADI,-7.09316,112.322442,08/11/2025 17:27:13,1 - Kritis (<30 Menit),Selesai,0.26,14,1,307,301,608
9839,Banjir,JAWA TIMUR,LAMONGAN,SUKODADI,-7.095101,112.321415,08/05/2025 06:50:13,2  - Tinggi (1-2 Jam),Selesai,1.79,24,16,374,364,738
14892,Sampah,JAWA TIMUR,LAMONGAN,PUCUK,-7.095377725,112.267549,08/06/2025 06:01:13,3 - Sedang (2-12 Jam),Selesai,6.74,6,4,20,352,372
16464,Gangguan Keamanan,JAWA TIMUR,LAMONGAN,SUKODADI,-7.09566,112.331429,08/20/2025 09:23:13,2  - Tinggi (1-2 Jam),Selesai,1.51,25,12,143,50,193
19225,Gangguan Keamanan,JAWA TIMUR,LAMONGAN,PUCUK,-7.09591,112.2671498,08/04/2025 01:04:13,1 - Kritis (<30 Menit),Selesai,0.11,1,1,46,250,296
31791,Gangguan Keamanan,JAWA TIMUR,LAMONGAN,PUCUK,-7.095911553,112.2671498,08/21/2025 14:14:13,1 - Kritis (<30 Menit),Selesai,0.28,40,19,300,460,760
3672,Kebakaran,JAWA TIMUR,LAMONGAN,PUCUK,-7.09725,112.267,08/18/2025 04:25:13,1 - Kritis (<30 Menit),Selesai,0.34,36,20,293,95,388
27120,Pencemaran Lingkungan,JAWA TIMUR,LAMONGAN,BABAT,-7.0996247,112.1911094,08/05/2025 09:30:13,4 - Rendah (>24 Jam),Ditugaskan,68.12,5,5,20,447,467
12940,Pencemaran Lingkungan,JAWA TIMUR,LAMONGAN,BABAT,-7.100466862,112.170739,08/11/2025 14:44:13,3 - Sedang (2-12 Jam),Ditugaskan,20.38,35,19,326,49,375
13784,Banjir,JAWA TIMUR,LAMONGAN,BABAT,-7.10047,112.170739,08/01/2025 17:14:13,1 - Kritis (<30 Menit),Selesai,0.44,28,9,232,22,254
10823,Gangguan Keamanan,JAWA TIMUR,LAMONGAN,BABAT,-7.10116,112.173,08/06/2025 12:27:13,1 - Kritis (<30 Menit),Selesai,0.09,5,4,148,143,291
20771,Gangguan Keamanan,JAWA TIMUR,LAMONGAN,BABAT,-7.10571,112.166387,08/07/2025 22:28:13,1 - Kritis (<30 Menit),Selesai,0.18,26,13,173,7,180
18097,Banjir,JAWA TIMUR,LAMONGAN,LAMONGAN,-7.1059076,112.3899568,08/12/2025 02:46:13,2  - Tinggi (1-2 Jam),Ditugaskan,2.73,39,27,446,271,717
10801,Jalan Rusak,JAWA TIMUR,LAMONGAN,BABAT,-7.10695,112.165,08/03/2025 21:42:13,4 - Rendah (>24 Jam),Selesai,19.59,0,0,324,109,433
15035,Bantuan Kesehatan,JAWA TIMUR,SUMENEP,PRAGAAN,-7.108661,113.677631,08/15/2025 12:27:13,3 - Sedang (2-12 Jam),Selesai,7.53,3,0,170,317,487
6478,Gangguan Keamanan,JAWA TIMUR,SUMENEP,PRAGAAN,-7.10948,113.671,08/04/2025 15:24:13,1 - Kritis (<30 Menit),Selesai,0.46,13,10,498,260,758
24026,Banjir,JAWA TIMUR,SUMENEP,PRAGAAN,-7.1104,113.6472833,08/08/2025 01:18:13,1 - Kritis (<30 Menit),Selesai,0.35,11,0,171,499,670
9214,Banjir,JAWA TIMUR,SUMENEP,PRAGAAN,-7.11260372,113.6355615,08/17/2025 03:19:13,1 - Kritis (<30 Menit),Selesai,0.44,43,12,163,19,182
6517,Bantuan Kesehatan,JAWA TIMUR,SUMENEP,PRAGAAN,-7.1126,113.6355615,08/17/2025 07:29:13,2  - Tinggi (1-2 Jam),Selesai,0.35,7,0,234,453,687
18022,Bantuan Kesehatan,JAWA TIMUR,LAMONGAN,LAMONGAN,-7.11333,112.42,08/11/2025 13:12:13,2  - Tinggi (1-2 Jam),Selesai,1.63,29,2,201,353,554
17087,Gangguan Keamanan,JAWA TIMUR,LAMONGAN,LAMONGAN,-7.11502,112.414971,08/09/2025 17:09:13,2  - Tinggi (1-2 Jam),Selesai,2.51,1,1,375,135,510
12685,Gangguan Keamanan,JAWA TIMUR,LAMONGAN,LAMONGAN,-7.115051661,112.4077848,08/21/2025 20:40:13,1 - Kritis (<30 Menit),Selesai,0.33,38,0,468,80,548
56,Banjir,JAWA TIMUR,LAMONGAN,DEKET,-7.11584,112.439,08/07/2025 08:14:13,1 - Kritis (<30 Menit),Selesai,0.31,43,6,376,380,756
4849,Pencemaran Lingkungan,JAWA TIMUR,LAMONGAN,LAMONGAN,-7.116752,112.407872,08/17/2025 08:16:13,4 - Rendah (>24 Jam),Ditugaskan,36.89,31,23,106,428,534
32431,Gangguan Keamanan,JAWA TIMUR,LAMONGAN,LAMONGAN,-7.11708,112.4164653,08/15/2025 16:43:13,2  - Tinggi (1-2 Jam),Selesai,1.31,26,7,239,489,728
19575,Bantuan Kesehatan,JAWA TIMUR,LAMONGAN,LAMONGAN,-7.1181109,112.4149811,08/01/2025 16:08:13,3 - Sedang (2-12 Jam),Selesai,3.46,29,4,99,259,358
6480,Sampah,JAWA TIMUR,LAMONGAN,LAMONGAN,-7.118111,112.414981,08/08/2025 16:55:13,3 - Sedang (2-12 Jam),Selesai,10.62,47,30,436,387,823
6481,Kebakaran,JAWA TIMUR,GRESIK,MANYAR,-7.11835,112.5989628,08/15/2025 00:20:13,1 - Kritis (<30 Menit),Selesai,0.42,48,31,155,188,343
6484,Banjir,JAWA TIMUR,GRESIK,MANYAR,-7.118352672,112.5989628,08/10/2025 06:08:13,2  - Tinggi (1-2 Jam),Selesai,1.66,49,31,478,280,758
6482,Kebakaran,JAWA TIMUR,GRESIK,MANYAR,-7.118970148,112.5984478,08/05/2025 08:00:13,1 - Kritis (<30 Menit),Ditugaskan,1.47,22,5,57,303,360
6522,Gangguan Keamanan,JAWA TIMUR,GRESIK,MANYAR,-7.11897,112.5984478,08/02/2025 03:20:13,2  - Tinggi (1-2 Jam),Dalam Proses,2.59,6,1,120,258,378
1916,Jalan Rusak,JAWA TIMUR,LAMONGAN,LAMONGAN,-7.11958,112.4089271,08/05/2025 19:48:13,3 - Sedang (2-12 Jam),Selesai,10.35,36,19,48,151,199
20031,Sampah,JAWA TIMUR,LAMONGAN,LAMONGAN,-7.119583814,112.4089271,08/12/2025 16:27:13,4 - Rendah (>24 Jam),Selesai,23.28,27,21,191,493,684
13604,Pencemaran Lingkungan,JAWA TIMUR,LAMONGAN,LAMONGAN,-7.119583814,112.4090129,08/22/2025 07:08:13,4 - Rendah (>24 Jam),Selesai,23.09,13,11,348,459,807
8725,Bantuan Kesehatan,JAWA TIMUR,LAMONGAN,LAMONGAN,-7.119584,112.411572,08/06/2025 18:05:13,3 - Sedang (2-12 Jam),Selesai,10.74,30,23,303,413,716
10859,Gangguan Keamanan,JAWA TIMUR,LAMONGAN,LAMONGAN,-7.1196,112.4085949,08/21/2025 18:38:13,2  - Tinggi (1-2 Jam),Selesai,1.83,37,17,405,432,837
2422,Banjir,JAWA TIMUR,LAMONGAN,LAMONGAN,-7.11981674,112.4096678,08/04/2025 12:30:13,2  - Tinggi (1-2 Jam),Selesai,1.32,26,20,239,332,571
20571,Pencemaran Lingkungan,JAWA TIMUR,LAMONGAN,LAMONGAN,-7.11986,112.409105,08/10/2025 15:17:13,3 - Sedang (2-12 Jam),Selesai,9.19,19,15,108,180,288
12056,Bantuan Kesehatan,JAWA TIMUR,LAMONGAN,LAMONGAN,-7.120530026,112.4120836,08/17/2025 09:09:13,3 - Sedang (2-12 Jam),Selesai,2.5,37,10,241,106,347
24074,Gangguan Keamanan,JAWA TIMUR,GRESIK,MANYAR,-7.12107,112.602,08/07/2025 02:50:13,1 - Kritis (<30 Menit),Selesai,0.49,31,20,419,126,545
8011,Gangguan Keamanan,JAWA TIMUR,LAMONGAN,LAMONGAN,-7.12122,112.414,08/20/2025 22:16:13,2  - Tinggi (1-2 Jam),Selesai,1.6,44,40,329,257,586
4054,Sampah,JAWA TIMUR,LAMONGAN,LAMONGAN,-7.1215,112.4184501,08/17/2025 06:49:13,4 - Rendah (>24 Jam),Dalam Proses,40.38,23,4,193,410,603
4059,Jalan Rusak,JAWA TIMUR,LAMONGAN,LAMONGAN,-7.12243,112.416916,08/06/2025 19:20:13,3 - Sedang (2-12 Jam),Selesai,7.01,32,31,408,311,719
4060,Banjir,JAWA TIMUR,LAMONGAN,LAMONGAN,-7.12246,112.4154276,08/06/2025 02:24:13,1 - Kritis (<30 Menit),Selesai,0.35,18,5,18,389,407
4068,Bantuan Kesehatan,JAWA TIMUR,LAMONGAN,LAMONGAN,-7.122547,112.422237,08/13/2025 09:32:13,2  - Tinggi (1-2 Jam),Selesai,1.05,49,27,432,125,557
4099,Sampah,JAWA TIMUR,SAMPANG,OMBEN,-7.122769,113.330597,08/14/2025 12:53:13,4 - Rendah (>24 Jam),Selesai,20.45,24,21,287,237,524
4100,Gangguan Keamanan,JAWA TIMUR,LAMONGAN,LAMONGAN,-7.123154,112.417817,08/04/2025 18:38:13,2  - Tinggi (1-2 Jam),Selesai,0.16,23,6,188,456,644
4104,Bantuan Kesehatan,JAWA TIMUR,LAMONGAN,LAMONGAN,-7.12337,112.419109,08/04/2025 20:15:13,3 - Sedang (2-12 Jam),Selesai,7.09,48,8,245,61,306
4109,Jalan Rusak,JAWA TIMUR,LAMONGAN,LAMONGAN,-7.12347,112.415,08/07/2025 20:56:13,3 - Sedang (2-12 Jam),Selesai,8.42,34,18,438,383,821
4110,Gangguan Keamanan,JAWA TIMUR,BANGKALAN,BLEGA,-7.123718752,113.0663474,08/16/2025 07:35:13,1 - Kritis (<30 Menit),Ditugaskan,1.78,43,14,160,364,524
22096,Gangguan Keamanan,JAWA TIMUR,BANGKALAN,BLEGA,-7.12372,113.0663474,08/21/2025 07:37:13,2  - Tinggi (1-2 Jam),Selesai,1.29,47,0,236,394,630
27627,Banjir,JAWA TIMUR,LAMONGAN,LAMONGAN,-7.12395785,112.4183965,08/03/2025 15:37:13,2  - Tinggi (1-2 Jam),Selesai,1.12,22,20,48,362,410
11430,Gangguan Keamanan,JAWA TIMUR,LAMONGAN,LAMONGAN,-7.12461431,112.4124551,08/02/2025 18:45:13,1 - Kritis (<30 Menit),Selesai,0.32,27,24,204,153,357
4062,Banjir,JAWA TIMUR,BOJONEGORO,TABANAN,-7.124992,112.02081,08/15/2025 22:46:13,2  - Tinggi (1-2 Jam),Selesai,1.42,4,4,263,109,372
4101,Bantuan Kesehatan,JAWA TIMUR,BOJONEGORO,BAURENO,-7.127636,112.120943,08/22/2025 00:24:13,2  - Tinggi (1-2 Jam),Selesai,1.35,33,28,460,48,508
4103,Sampah,JAWA TIMUR,BOJONEGORO,BAURENO,-7.12764,112.120943,08/12/2025 08:03:13,4 - Rendah (>24 Jam),Selesai,13.03,10,1,333,283,616
7420,Sampah,JAWA TIMUR,BOJONEGORO,BAURENO,-7.1277,112.102184,08/16/2025 21:29:13,3 - Sedang (2-12 Jam),Ditugaskan,13.5,13,2,5,252,257
9939,Banjir,JAWA TIMUR,BANGKALAN,BLEGA,-7.12777,113.064,08/02/2025 15:55:13,2  - Tinggi (1-2 Jam),Dalam Proses,2.66,47,22,243,75,318
6055,Gangguan Keamanan,JAWA TIMUR,BANGKALAN,KAMAL,-7.1279666,112.723026,08/15/2025 06:07:13,1 - Kritis (<30 Menit),Selesai,0.45,33,9,489,134,623
21158,Gangguan Keamanan,JAWA TIMUR,PAMEKASAN,PROPPO,-7.128156,113.374835,08/11/2025 04:44:13,2  - Tinggi (1-2 Jam),Selesai,1.91,5,1,201,368,569
20985,Gangguan Keamanan,JAWA TIMUR,BANGKALAN,BLEGA,-7.128454,113.063082,08/09/2025 18:33:13,2  - Tinggi (1-2 Jam),Selesai,1.3,35,12,181,112,293
21689,Kebakaran,JAWA TIMUR,LAMONGAN,SUKODADI,-7.129126,112.36237,08/08/2025 00:21:13,1 - Kritis (<30 Menit),Selesai,0.04,45,7,235,104,339
16167,Gangguan Keamanan,JAWA TIMUR,BOJONEGORO,KALITIDU,-7.1293,111.7401409,08/14/2025 04:28:13,2  - Tinggi (1-2 Jam),Selesai,1.74,5,3,231,257,488
15088,Bantuan Kesehatan,JAWA TIMUR,PAMEKASAN,GALIS,-7.129366,113.556175,08/10/2025 13:45:13,3 - Sedang (2-12 Jam),Selesai,6.28,48,37,20,337,357
14799,Bantuan Kesehatan,JAWA TIMUR,LAMONGAN,TIKUNG,-7.130486583,112.4224024,08/14/2025 13:41:13,3 - Sedang (2-12 Jam),Selesai,4.15,9,0,13,195,208
16284,Banjir,JAWA TIMUR,BOJONEGORO,BAURENO,-7.130958,112.095115,08/18/2025 17:32:13,2  - Tinggi (1-2 Jam),Selesai,1.02,34,1,192,209,401
